Bill No,Doc. Date,Vou No,Bill Date,Party Name,State,City Name,Product Name (Overwrite),category,HSN Code,Packing,Qty,Purchase Rate,Purchase Amt,CGST Amount,SGST Amount,IGST Amount,Total Amount,Category
CLI20231,26-02-2021,  PW/928,26-02-2021,CUBIT LIFESCIENCES LLP,Gujarat,Sarkhej S.O,TERBINAFINE 250MG             7 TAB,,3004,7 TAB,5400,15.2,82080,,,9849.6,91929.6,ANTIFUNGAL
4284,21-01-2021,  PW/615,21-01-2021,D&D INTERNATIONAL,Karnataka,BANGALORE,GLUCOMIN POP ORANGE           34 PACK,,17023031,34 PACK,20,225,4500,,,639.9,5139.9,COUNTER
4284,21-01-2021,  PW/615,21-01-2021,D&D INTERNATIONAL,Karnataka,BANGALORE,GLUCOMIN POP STRABERRY        34 PACK,,17023031,34 PACK,20,225,4500,,,639.9,5139.9,COUNTER
4277,20-01-2021,  PW/660,27-01-2021,D&D INTERNATIONAL,Karnataka,BANGALORE,GLUCOMIN POP STRABERRY        34 PACK,,17023031,34 PACK,40,225,9000,,,1279.8,10279.8,COUNTER
4284,21-01-2021,  PW/615,21-01-2021,D&D INTERNATIONAL,Karnataka,BANGALORE,WHITEFILED OINT               20GM,,30049099,20GM,648,18,11664,,,1105.75,12769.75,A TO Z
4277,20-01-2021,  PW/660,27-01-2021,D&D INTERNATIONAL,Karnataka,BANGALORE,WHITEFILED OINT               20GM,,30049099,20GM,648,18,11664,,,1105.75,12769.75,A TO Z
4277,20-01-2021,  PW/660,27-01-2021,D&D INTERNATIONAL,Karnataka,BANGALORE,WHITEFILED OINT               20GM,,30049099,20GM,528,18,9504,,,900.98,10404.98,A TO Z
4277,20-01-2021,  PW/660,27-01-2021,D&D INTERNATIONAL,Karnataka,BANGALORE,WHITEFILED OINT               20GM,,30049099,20GM,120,18,2160,,,204.77,2364.77,A TO Z
4284,21-01-2021,  PW/615,21-01-2021,D&D INTERNATIONAL,Karnataka,BANGALORE,GLUCOMIN POP MANGO            34 PACK,,17023031,34 PACK,20,225,4500,,,639.9,5139.9,COUNTER
4277,20-01-2021,  PW/660,27-01-2021,D&D INTERNATIONAL,Karnataka,BANGALORE,GLUCOMIN POP MANGO            34 PACK,,17023031,34 PACK,20,225,4500,,,639.9,5139.9,COUNTER
NHC04843,21-01-2021,  PW/618,22-01-2021,Nimish Health Care,Maharashtra,Vasai East IE S.O-Vasai,COLES L SYRUP                 200ML,,3004,200ML,600,23.25,13950,711.45,711.45,,15372.9,SUPPLEMENT
NHC05689,10-03-2021,  PW/1024,10-03-2021,Nimish Health Care,Maharashtra,Vasai East IE S.O-Vasai,COLES L SYRUP                 200ML,,3004,200ML,300,23.25,6975,355.73,355.73,,7686.46,SUPPLEMENT
MP-01520,22-01-2021,  PW/620,22-01-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,NEBILOL-H TAB                 10 TAB,,3004,10 TAB,2000,15.5,31000,1860,1860,,34720,CARDIAC
001/20/SL/8681,22-01-2021,  PW/619,22-01-2021,MILTON MEDICARE PVT LTD,Maharashtra,Phursungi S.O-Haveli,CEFREDROX 100MG D/S SYP       30 ML,,30042019,30 ML,200,33,6600,396,396,,7392,ANTIBIOTIC
001/20/SL/8691,22-01-2021,  PW/625,22-01-2021,MILTON MEDICARE PVT LTD,Maharashtra,Phursungi S.O-Haveli,FERIVATE P DROP(12%)          15ML,,3004,15ML,200,14.5,2900,174,174,,3248,A TO Z
001/20/SL/9145,03-02-2021,  PW/705,03-02-2021,MILTON MEDICARE PVT LTD,Maharashtra,Phursungi S.O-Haveli,FERIVATE P DROP(12%)          15ML,,3004,15ML,100,14.5,1450,87,87,,1624,A TO Z
001/20/SL/10622,11-03-2021,  PW/1028,11-03-2021,MILTON MEDICARE PVT LTD,Maharashtra,Phursungi S.O-Haveli,FERIVATE P DROP(12%)          15ML,,3004,15ML,100,14.5,1450,87,87,,1624,A TO Z
A/L/3129,22-01-2021,  PW/635,23-01-2021,WELLNESS INDIA,Maharashtra,Phursungi S.O-Haveli,ZENEGRA-50 TAB                4 TAB,,30049099,4 TAB,900,5.73,5157,309.42,309.42,,5775.84,A TO Z
A/L/3357,15-02-2021,  PW/837,16-02-2021,WELLNESS INDIA,Maharashtra,Phursungi S.O-Haveli,ZENEGRA-50 TAB                4 TAB,,30049099,4 TAB,300,5.73,1719,103.14,103.14,,1925.28,A TO Z
CLI17628,16-01-2021,  PW/640,23-01-2021,CUBIT LIFESCIENCES LLP,Gujarat,Sarkhej S.O,HYDROXYZINE 25MG              10 TAB,,3004,10 TAB,5870,4.2,24654,,,2958.48,27612.48,A TO Z
CLI19788,16-02-2021,  PW/849,16-02-2021,CUBIT LIFESCIENCES LLP,Gujarat,Sarkhej S.O,HYDROXYZINE 25MG              10 TAB,,3004,10 TAB,4110,4.2,17262,,,2071.44,19333.44,A TO Z
CLI17331,12-01-2021,  PW/642,23-01-2021,CUBIT LIFESCIENCES LLP,Gujarat,Sarkhej S.O,PANTOPRAZOLE 20(B)            10 TAB,,3004,10 TAB,5110,5,25550,,,3066,28616,ANTACID
H/11721,22-01-2021,  PW/632,23-01-2021,LAXMI HOSPICARE LLP,Maharashtra,Vasai East IE S.O-Vasai,METOPOLE 100 XL               10 TAB,,30049039,10 TAB,498,14.2,7071.6,381.87,381.87,,7835.34,CARDIAC
H/12357,02-02-2021,  PW/681,02-02-2021,LAXMI HOSPICARE LLP,Maharashtra,Vasai East IE S.O-Vasai,METOPOLE 100 XL               10 TAB,,30049039,10 TAB,300,14.2,4260,230.04,230.04,,4720.08,CARDIAC
H/12927,09-02-2021,  PW/771,09-02-2021,LAXMI HOSPICARE LLP,Maharashtra,Vasai East IE S.O-Vasai,METOPOLE 100 XL               10 TAB,,30049039,10 TAB,200,14.2,2840,153.36,153.36,,3146.72,CARDIAC
H/11721,22-01-2021,  PW/632,23-01-2021,LAXMI HOSPICARE LLP,Maharashtra,Vasai East IE S.O-Vasai,GEFISTERIS 250 TAB            10 TAB,,30049099,10 TAB,50,322.5,16125,822.38,822.38,,17769.76,A TO Z
MP-01522,25-01-2021,  PW/649,25-01-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,DUTASTERIDE 0.5MG             10 TAB,,3004,10 TAB,1980,7.74,15325.2,919.51,919.51,,17164.22,A TO Z
MP-01522,25-01-2021,  PW/649,25-01-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,SPIRONOLACTONE 50MG           10 TAB,,3004,10 TAB,2000,14.58,29160,1749.6,1749.6,,32659.2,A TO Z
S/12183,25-01-2021,  PW/652,25-01-2021,LAXMI HEALTHCARE,Maharashtra,Vasai East IE S.O-Vasai,PILES CURE TAB                60TAB,,30049011,60TAB,240,54.5,13080,706.32,706.32,,14492.64,A TO Z
S/12183,25-01-2021,  PW/652,25-01-2021,LAXMI HEALTHCARE,Maharashtra,Vasai East IE S.O-Vasai,PILES CURE TAB                60TAB,,30049011,60TAB,160,54.5,8720,470.88,470.88,,9661.76,A TO Z
S/12737,02-02-2021,  PW/694,03-02-2021,LAXMI HEALTHCARE,Maharashtra,Vasai East IE S.O-Vasai,PILES CURE TAB                60TAB,,30049011,60TAB,200,54.5,10900,588.6,588.6,,12077.2,A TO Z
PV/6407,27-01-2021,  PW/663,28-01-2021,PREVEGO HEALTHCARE & RESEARCHPVT LTD,Maharashtra,Vasai East IE S.O-Vasai,KETOVAG 2% SHAMPOO            100ML,,3004,100ML,216,40,8640,518.4,518.4,,9676.8,ANTIFUNGAL
PV/6948,18-02-2021,  PW/869,18-02-2021,PREVEGO HEALTHCARE & RESEARCHPVT LTD,Maharashtra,Vasai East IE S.O-Vasai,KETOVAG 2% SHAMPOO            100ML,,3004,100ML,432,40,17280,1036.8,1036.8,,19353.6,ANTIFUNGAL
PV/7504,13-03-2021,  PW/1047,13-03-2021,PREVEGO HEALTHCARE & RESEARCHPVT LTD,Maharashtra,Vasai East IE S.O-Vasai,KETOVAG 2% SHAMPOO            100ML,,3004,100ML,108,40,4320,259.2,259.2,,4838.4,ANTIFUNGAL
CLI18374,28-01-2021,  PW/667,28-01-2021,CUBIT LIFESCIENCES LLP,Gujarat,Sarkhej S.O,VOGLI 0.2MG+MET500SR          10 TAB,,3004,10 TAB,5400,6.9,37260,,,4471.2,41731.2,DIABETIC
CLI18372,28-01-2021,  PW/690,30-01-2021,CUBIT LIFESCIENCES LLP,Gujarat,Sarkhej S.O,VOGLI 0.2MG+MET500SR          10 TAB,,3004,10 TAB,5400,6.9,37260,,,4471.2,41731.2,DIABETIC
MSM-13451,25-01-2021,  PW/668,28-01-2021,MAHAVEER SURGICAL,Maharashtra,Sangli H.O-Miraj,BANDAGE 10CMX3M               1,,30059040,1,252,35.7,8996.4,539.78,539.78,,10075.96,SURGICAL
MSM-15144,09-03-2021,  PW/1011,09-03-2021,MAHAVEER SURGICAL,Maharashtra,Sangli H.O-Miraj,BANDAGE 10CMX3M               1,,30059040,1,720,35.7,25704,1542.24,1542.24,,28788.48,SURGICAL
OTC/3594,30-01-2021,  PW/689,30-01-2021,WELLNESS INDIA,Maharashtra,Phursungi S.O-Haveli,NICOTEX 2MG                   9 PCS,,3004,9 PCS,486,49.76,24183.36,2176.5,2176.5,,28536.36,COUNTER
NHC04990,01-02-2021,  PW/672,01-02-2021,Nimish Health Care,Maharashtra,Vasai East IE S.O-Vasai,GENNOL D DROP                 10 ML,,3004,10 ML,300,7,2100,107.1,107.1,,2314.2,A TO Z
NHC05205,12-02-2021,  PW/801,12-02-2021,Nimish Health Care,Maharashtra,Vasai East IE S.O-Vasai,GENNOL D DROP                 10 ML,,3004,10 ML,300,7,2100,107.1,107.1,,2314.2,A TO Z
NHC04993,01-02-2021,  PW/676,01-02-2021,Nimish Health Care,Maharashtra,Vasai East IE S.O-Vasai,DERMAPORE(1.25CM*9.14M)       1,,30059040,1,48,218.4,10483.2,534.64,534.64,,11552.48,COUNTER
NHC04993,01-02-2021,  PW/676,01-02-2021,Nimish Health Care,Maharashtra,Vasai East IE S.O-Vasai,DERMAPORE(2.5CM*9.14M)        PIECE,,30059040,PIECE,48,218.4,10483.2,534.64,534.64,,11552.48,COUNTER
NHC05301,18-02-2021,  PW/873,18-02-2021,Nimish Health Care,Maharashtra,Vasai East IE S.O-Vasai,DERMAPORE(2.5CM*9.14M)        PIECE,,30059040,PIECE,48,218.4,10483.2,534.64,534.64,,11552.48,COUNTER
NHC05557,03-03-2021,  PW/953,03-03-2021,Nimish Health Care,Maharashtra,Vasai East IE S.O-Vasai,DERMAPORE(2.5CM*9.14M)        PIECE,,30059040,PIECE,48,218.4,10483.2,534.64,534.64,,11552.48,COUNTER
NHC04991,01-02-2021,  PW/678,01-02-2021,Nimish Health Care,Maharashtra,Vasai East IE S.O-Vasai,SIOBAN TAB                    1,,3004,1,3000,2.6,7800,397.8,397.8,,8595.6,A TO Z
NHC05530,01-03-2021,  PW/933,01-03-2021,Nimish Health Care,Maharashtra,Vasai East IE S.O-Vasai,SIOBAN TAB                    1,,3004,1,3000,2.6,7800,397.8,397.8,,8595.6,A TO Z
NHC04991,01-02-2021,  PW/678,01-02-2021,Nimish Health Care,Maharashtra,Vasai East IE S.O-Vasai,PROTOBERT SYP                 200ML,,3004,200ML,120,22,2640,134.64,134.64,,2909.28,A TO Z
110/20/SH/5241,01-02-2021,  PW/679,02-02-2021,MAHAVEER MEDICARE,Maharashtra,Manjari Farm S.O-Haveli,NO DARAR                      1,,30049099,1,700,15.55,10885,653.1,653.1,,12191.2,COUNTER
110/20/SH/5241,01-02-2021,  PW/679,02-02-2021,MAHAVEER MEDICARE,Maharashtra,Manjari Farm S.O-Haveli,NO DARAR                      1,,30049099,1,100,15.55,1555,93.3,93.3,,1741.6,COUNTER
MP-01565,02-02-2021,  PW/684,02-02-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,GLIPI 5+MET 500 TAB           10 TAB,,3004,10 TAB,10000,5,50000,3000,3000,,56000,DIABETIC
MP-01582,03-02-2021,  PW/712,04-02-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,GLIPI 5+MET 500 TAB           10 TAB,,3004,10 TAB,3190,5,15950,957,957,,17864,DIABETIC
MP-01582,03-02-2021,  PW/712,04-02-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,GLIPI 5+MET 500 TAB           10 TAB,,3004,10 TAB,810,5,4050,243,243,,4536,DIABETIC
MP-01671,15-02-2021,  PW/828,15-02-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,GLIPI 5+MET 500 TAB           10 TAB,,3004,10 TAB,4400,5,22000,1320,1320,,24640,DIABETIC
MP-01684,16-02-2021,  PW/840,16-02-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,GLIPI 5+MET 500 TAB           10 TAB,,3004,10 TAB,10020,5,50100,3006,3006,,56112,DIABETIC
MP-01567,02-02-2021,  PW/685,02-02-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,LISINO 5+AMLO 5MG TAB         10 TAB,,3004,10 TAB,4800,7.2,34560,2073.6,2073.6,,38707.2,CARDIAC
MP-01641,11-02-2021,  PW/798,12-02-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,LISINO 5+AMLO 5MG TAB         10 TAB,,3004,10 TAB,2400,7.2,17280,1036.8,1036.8,,19353.6,CARDIAC
SA/3945,02-02-2021,  PW/691,02-02-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,BIOMYCIN 500                  4 TAB,,30042063,4 TAB,230,60,13800,761.76,761.76,,15323.52,ANTIBIOTIC
SA/4129,11-02-2021,  PW/794,12-02-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,BIOMYCIN 500                  4 TAB,,30042063,4 TAB,150,60,9000,496.8,496.8,,9993.6,ANTIBIOTIC
SA/4243,18-02-2021,  PW/878,18-02-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,BIOMYCIN 500                  4 TAB,,30042063,4 TAB,450,60,27000,1490.4,1490.4,,29980.8,ANTIBIOTIC
001/20/SL/9138,03-02-2021,  PW/698,03-02-2021,MILTON MEDICARE PVT LTD,Maharashtra,Phursungi S.O-Haveli,MEXIPHEN-MD TAB               10 TAB,,30049031,10 TAB,500,7.5,3750,225,225,,4200,A TO Z
001/20/SL/9139,03-02-2021,  PW/699,03-02-2021,MILTON MEDICARE PVT LTD,Maharashtra,Phursungi S.O-Haveli,KETOFLY POWDER                50 GM,,30049029,50 GM,200,30,6000,360,360,,6720,ANTIFUNGAL
MP-01580,03-02-2021,  PW/701,03-02-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,NICOROS-3 TAB                 10 TAB,,3004,10 TAB,1400,17.1,23940,1436.4,1436.4,,26812.8,A TO Z
H/12412,03-02-2021,  PW/706,03-02-2021,LAXMI HOSPICARE LLP,Maharashtra,Vasai East IE S.O-Vasai,URINOL (15) TAB               15 TAB,,3004,15 TAB,200,67.5,13500,729,729,,14958,A TO Z
H/12928,09-02-2021,  PW/768,09-02-2021,LAXMI HOSPICARE LLP,Maharashtra,Vasai East IE S.O-Vasai,URINOL (15) TAB               15 TAB,,3004,15 TAB,100,67.5,6750,364.5,364.5,,7479,A TO Z
H/15307,09-03-2021,  PW/1022,10-03-2021,LAXMI HOSPICARE LLP,Maharashtra,Vasai East IE S.O-Vasai,URINOL (15) TAB               15 TAB,,3004,15 TAB,200,67.5,13500,729,729,,14958,A TO Z
H/12412,03-02-2021,  PW/706,03-02-2021,LAXMI HOSPICARE LLP,Maharashtra,Vasai East IE S.O-Vasai,SULFASALAZ 1000(15TAB)        15 TAB,,3004,15 TAB,300,88.7,26610,1357.11,1357.11,,29324.22,A TO Z
MP-01583,03-02-2021,  PW/709,04-02-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,CEFUROXIME AXETIL 500MG       4 TAB,,3004,4 TAB,2000,40.5,81000,4860,4860,,90720,ANTIBIOTIC
MP-01582,03-02-2021,  PW/712,04-02-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,TRYP+BROM+RUTO TAB            10 TAB,,3004,10 TAB,500,21.15,10575,634.5,634.5,,11844,PAIN KILLER
CLI18938,04-02-2021,  PW/723,04-02-2021,CUBIT LIFESCIENCES LLP,Gujarat,Sarkhej S.O,FLUCONAZOLE 150MG TAB         1TAB,,3004,1TAB,10500,2.4,25200,,,3024,28224,ANTIFUNGAL
CLI18943,04-02-2021,  PW/722,04-02-2021,CUBIT LIFESCIENCES LLP,Gujarat,Sarkhej S.O,SODI VAL200MG+VAL ACID87(CR)  10 TAB,,3004,10 TAB,1500,11.75,17625,,,2115,19740,A TO Z
CLI18681,08-02-2021,  PW/751,08-02-2021,CUBIT LIFESCIENCES LLP,Gujarat,Sarkhej S.O,SODI VAL200MG+VAL ACID87(CR)  10 TAB,,3004,10 TAB,2920,11.75,34310,,,4117.2,38427.2,A TO Z
MP-01594,04-02-2021,  PW/726,04-02-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,SILOFORD-8MG                  10 TAB,,3004,10 TAB,990,52.2,51678,3100.68,3100.68,,57879.36,A TO Z
S1957,04-02-2021,  PW/739,05-02-2021,ISHWAR PHARMA,Maharashtra,Kalbadevi H.O-Mumbai,PICTATAM SUSP                 100ML,,3004,100ML,200,60,12000,633.6,633.6,,13267.2,A TO Z
S1956,04-02-2021,  PW/742,06-02-2021,ISHWAR PHARMA,Maharashtra,Kalbadevi H.O-Mumbai,PICTATAM SUSP                 100ML,,3004,100ML,128,60,7680,405.5,405.5,,8491,A TO Z
S1956,04-02-2021,  PW/742,06-02-2021,ISHWAR PHARMA,Maharashtra,Kalbadevi H.O-Mumbai,PICTATAM SUSP                 100ML,,3004,100ML,72,60,4320,228.1,228.1,,4776.2,A TO Z
LEEFORD/3818,06-02-2021,  PW/745,06-02-2021,WELLNESS INDIA,Maharashtra,Phursungi S.O-Haveli,NEO CORALMIN-250 TAB          10 TAB,,21069099,10 TAB,200,22.5,4500,405,405,,5310,A TO Z
LEEFORD/4500,22-03-2021,  PW/1102,22-03-2021,WELLNESS INDIA,Maharashtra,Phursungi S.O-Haveli,NEO CORALMIN-250 TAB          10 TAB,,21069099,10 TAB,190,22.5,4275,384.75,384.75,,5044.5,A TO Z
CLI18681,08-02-2021,  PW/751,08-02-2021,CUBIT LIFESCIENCES LLP,Gujarat,Sarkhej S.O,PAN 40+LEVO 75MG CAP          10 CAP,,3004,10 CAP,2400,14.5,34800,,,4176,38976,ANTACID
CLI18685,01-02-2021,  PW/752,08-02-2021,CUBIT LIFESCIENCES LLP,Gujarat,Sarkhej S.O,AMLO 5+HYDRO 12.5MG           10 TAB,,3004,10 TAB,4110,2.2,9042,,,1085.04,10127.04,CARDIAC
CLI18683,08-02-2021,  PW/753,08-02-2021,CUBIT LIFESCIENCES LLP,Gujarat,Sarkhej S.O,PIO.15+MET500 (SR)            10 TAB,,3004,10 TAB,4720,6.4,30208,,,3624.96,33832.96,DIABETIC
CLI18677,01-02-2021,  PW/758,08-02-2021,CUBIT LIFESCIENCES LLP,Gujarat,Sarkhej S.O,LOSAR 50+AMLO 5 TAB           10 TAB,,3004,10 TAB,3460,6.4,22144,,,2657.28,24801.28,CARDIAC
CLI18677,01-02-2021,  PW/758,08-02-2021,CUBIT LIFESCIENCES LLP,Gujarat,Sarkhej S.O,LOSAR 50+AMLO 5 TAB           10 TAB,,3004,10 TAB,4900,6.4,31360,,,3763.2,35123.2,CARDIAC
S-754,09-02-2021,  PW/767,09-02-2021,MATOSHREE PHARMACEUTICALS,Maharashtra,Sangli City S.O-Miraj,LENANGIO 10MG                 10 CAP,,30049099,10 CAP,9,705.35,6348.15,380.89,380.89,,7109.93,A TO Z
CLI19129,06-02-2021,  PW/769,09-02-2021,CUBIT LIFESCIENCES LLP,Gujarat,Sarkhej S.O,NICORANDIL 10MG               10 TAB,,3004,10 TAB,2000,7.5,15000,,,1800,16800,A TO Z
CLI19127,06-02-2021,  PW/808,13-02-2021,CUBIT LIFESCIENCES LLP,Gujarat,Sarkhej S.O,NICORANDIL 10MG               10 TAB,,3004,10 TAB,4000,7.5,30000,,,3600,33600,A TO Z
CLI19129,06-02-2021,  PW/769,09-02-2021,CUBIT LIFESCIENCES LLP,Gujarat,Sarkhej S.O,SEVEL-C-400 TAB               10 TAB,,3004,10 TAB,500,35.2,17600,,,2112,19712,A TO Z
CLI19127,06-02-2021,  PW/808,13-02-2021,CUBIT LIFESCIENCES LLP,Gujarat,Sarkhej S.O,SEVEL-C-400 TAB               10 TAB,,3004,10 TAB,500,35.2,17600,,,2112,19712,A TO Z
CLI19129,06-02-2021,  PW/769,09-02-2021,CUBIT LIFESCIENCES LLP,Gujarat,Sarkhej S.O,SEVEL-C-800 TAB               10 TAB,,3004,10 TAB,400,68.64,27456,,,3294.72,30750.72,A TO Z
CLI19127,06-02-2021,  PW/808,13-02-2021,CUBIT LIFESCIENCES LLP,Gujarat,Sarkhej S.O,SEVEL-C-800 TAB               10 TAB,,3004,10 TAB,400,68.64,27456,,,3294.72,30750.72,A TO Z
CLI19129,06-02-2021,  PW/769,09-02-2021,CUBIT LIFESCIENCES LLP,Gujarat,Sarkhej S.O,METOPRO 25+RAMI 2.5MG         10 TAB,,3004,10 TAB,4110,4.5,18495,,,2219.4,20714.4,CARDIAC
CLI19128,06-02-2021,  PW/809,13-02-2021,CUBIT LIFESCIENCES LLP,Gujarat,Sarkhej S.O,METOPRO 25+RAMI 2.5MG         10 TAB,,3004,10 TAB,5870,4.5,26415,,,3169.8,29584.8,CARDIAC
NHC05120,09-02-2021,  PW/766,09-02-2021,Nimish Health Care,Maharashtra,Vasai East IE S.O-Vasai,LEVOBERT AM TAB               10 TAB,,3004,10 TAB,800,7.25,5800,295.8,295.8,,6391.6,A TO Z
NHC05174,11-02-2021,  PW/788,11-02-2021,Nimish Health Care,Maharashtra,Vasai East IE S.O-Vasai,LEVOBERT AM TAB               10 TAB,,3004,10 TAB,540,7.25,3915,199.67,199.67,,4314.34,A TO Z
NHC05120,09-02-2021,  PW/766,09-02-2021,Nimish Health Care,Maharashtra,Vasai East IE S.O-Vasai,SIOFLOX E/E DROP              10 ML,,3004,10 ML,300,7,2100,107.1,107.1,,2314.2,E/E DROP
NHC05132,10-02-2021,  PW/778,10-02-2021,Nimish Health Care,Maharashtra,Vasai East IE S.O-Vasai,SIOFLOX E/E DROP              10 ML,,3004,10 ML,150,7,1050,53.55,53.55,,1157.1,E/E DROP
NHC05335,19-02-2021,  PW/884,19-02-2021,Nimish Health Care,Maharashtra,Vasai East IE S.O-Vasai,SIOFLOX E/E DROP              10 ML,,3004,10 ML,150,7,1050,53.55,53.55,,1157.1,E/E DROP
NHC05120,09-02-2021,  PW/766,09-02-2021,Nimish Health Care,Maharashtra,Vasai East IE S.O-Vasai,GLOWBERT SYP                  200ML,,3004,200ML,60,23,1380,70.38,70.38,,1520.76,SUPPLEMENT
NHC05132,10-02-2021,  PW/778,10-02-2021,Nimish Health Care,Maharashtra,Vasai East IE S.O-Vasai,GLOWBERT SYP                  200ML,,3004,200ML,40,23,920,46.92,46.92,,1013.84,SUPPLEMENT
NHC05175,11-02-2021,  PW/785,11-02-2021,Nimish Health Care,Maharashtra,Vasai East IE S.O-Vasai,GLOWBERT SYP                  200ML,,3004,200ML,80,23,1840,93.84,93.84,,2027.68,SUPPLEMENT
NHC05174,11-02-2021,  PW/788,11-02-2021,Nimish Health Care,Maharashtra,Vasai East IE S.O-Vasai,GLOWBERT SYP                  200ML,,3004,200ML,60,23,1380,70.38,70.38,,1520.76,SUPPLEMENT
NHC05909,23-03-2021,  PW/1104,23-03-2021,Nimish Health Care,Maharashtra,Vasai East IE S.O-Vasai,GLOWBERT SYP                  200ML,,3004,200ML,240,23,5520,281.52,281.52,,6083.04,SUPPLEMENT
H/12927,09-02-2021,  PW/771,09-02-2021,LAXMI HOSPICARE LLP,Maharashtra,Vasai East IE S.O-Vasai,FLUXENOL-20                   10 TAB,,30049099,10 TAB,1440,7.45,10728,579.31,579.31,,11886.62,A TO Z
073/20/S/3286,10-02-2021,  PW/781,10-02-2021,LABORATE PHARMACEUTICALS INDIALTD,Maharashtra,PUNE,CEFLOX E/E DROP               10 ML,,3004,10 ML,450,6.75,3037.5,182.25,182.25,,3402,E/E DROP
073/20/S/3324,16-02-2021,  PW/833,16-02-2021,LABORATE PHARMACEUTICALS INDIALTD,Maharashtra,PUNE,CEFLOX E/E DROP               10 ML,,3004,10 ML,450,6.75,3037.5,182.25,182.25,,3402,E/E DROP
073/20/S/3286,10-02-2021,  PW/781,10-02-2021,LABORATE PHARMACEUTICALS INDIALTD,Maharashtra,PUNE,GENTALAB E/E DROP             10ML,,3004,10ML,450,6.75,3037.5,182.25,182.25,,3402,E/E DROP
073/20/S/3324,16-02-2021,  PW/833,16-02-2021,LABORATE PHARMACEUTICALS INDIALTD,Maharashtra,PUNE,GENTALAB E/E DROP             10ML,,3004,10ML,450,6.75,3037.5,182.25,182.25,,3402,E/E DROP
CLI19446,11-02-2021,  PW/786,11-02-2021,CUBIT LIFESCIENCES LLP,Gujarat,Sarkhej S.O,RANOLAZINE SR 500MG           10 TAB,,3004,10 TAB,2400,17.2,41280,,,4953.6,46233.6,A TO Z
CLI19445,18-02-2021,  PW/867,18-02-2021,CUBIT LIFESCIENCES LLP,Gujarat,Sarkhej S.O,RANOLAZINE SR 500MG           10 TAB,,3004,10 TAB,70,17.2,1204,,,144.48,1348.48,A TO Z
CLI19445,18-02-2021,  PW/867,18-02-2021,CUBIT LIFESCIENCES LLP,Gujarat,Sarkhej S.O,RANOLAZINE SR 500MG           10 TAB,,3004,10 TAB,2660,17.2,45752,,,5490.24,51242.24,A TO Z
CLI21754,20-03-2021,  PW/1091,20-03-2021,CUBIT LIFESCIENCES LLP,Gujarat,Sarkhej S.O,RANOLAZINE SR 500MG           10 TAB,,3004,10 TAB,5400,17.2,92880,,,11145.6,104025.6,A TO Z
SA/4134,12-02-2021,  PW/793,12-02-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,GLICONIL TAB                  10TAB,,3004,10TAB,600,2.38,1428,78.83,78.83,,1585.66,A TO Z
SA/4129,11-02-2021,  PW/794,12-02-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,GLICONIL TAB                  10TAB,,3004,10TAB,550,2.38,1309,72.26,72.26,,1453.52,A TO Z
SA/4242,18-02-2021,  PW/877,18-02-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,GLICONIL TAB                  10TAB,,3004,10TAB,5000,2.38,11900,656.88,656.88,,13213.76,A TO Z
SA/4243,18-02-2021,  PW/878,18-02-2021,BHAGWAN PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,GLICONIL TAB                  10TAB,,3004,10TAB,5000,2.38,11900,656.88,656.88,,13213.76,A TO Z
MP-01641,11-02-2021,  PW/798,12-02-2021,MANIBHADRA PHARMA,Maharashtra,Dandekarwadi S.O-Bhiwandi,OMEPRAZOLE+DOMP CAP           15 CAP,,3004,15 CAP,5400,7.15,38610,2316.6,2316.6,,43243.2,ANTACID
